0	0
0	0
0.851131511028	0.148868488972
0	0
0.750467294933	1.29136543555e-245
-0.0832263380962	0.00618238798408
0	0
0	0
-0.177237479801	0.0139192687743
0.774095086216	2.57987339608e-62
0.882179403949	0.00858083311859
0.0747206597813	0.791275118892
0	0
0.522121070864	1.89649524397e-119
0.160634429205	5.79619627704e-07
0	0
0.365747224462	2.18381503617e-27
0.331483906255	0.467656591834
0	0
-0.0238346424577	0.873649536428
0	0
0	0
0	0
0.607072402027	9.9183135563e-167
0.939753721967	1.22773182815e-37
0.304100011595	5.37429158172e-11
0.964914640464	9.74403974244e-21
0	0
0	0
0	0
0.150207030179	0.139867512038
0	0
0	0
-0.162936883252	0.00102803940165
0	0
0.315812090616	5.69209157484e-14
0.0246727341831	0.392750122788
0	0
0	0
0.490201238242	7.61836430244e-12
0	0
0	0
0	0
0.445280343566	3.72803631723e-50
0	0
0.739591970484	3.28927968421e-239
0.949987116795	0.0500128832049
0.166027245453	3.21140200581e-05
0	0
0.225709197245	0.367824560255
0.172603088116	4.23466808146e-14
0	0
0.341627099653	1.38745949104e-08
0.336082240635	4.01067988704e-08
0	0
-0.125978452822	4.52337991755e-06
0.18208998055	0.533257825569
0	0
0.0836686411836	0.0330786396665
0.6108266178	2.36771082741e-63
0	0
0.723004485084	1.15649391e-143
0.135060971179	0.00174200282562
0.601651141814	5.95189206802e-23
0	0
0.490049977839	2.05144528325e-17
0	0
0.311670429278	2.288531052e-11
0	0
-0.132928581125	1.84732160678e-09
0.0552921304653	0.258206866848
0	0
0.566891858105	1.65682616842e-60
0.62989290025	5.86809576526e-20
0	0
0	0
0	0
0.854864895504	9.23329255833e-108
0.815764496619	3.52806079301e-162
-0.0158841528863	0.605624882316
0	0
0	0
-0.0829661887453	0.174860619695
0	0
0.339253604559	5.63410014235e-57
0	0
0	0
0.338816842272	7.05907420824e-18
0.0180874747351	0.458635567988
0	0
-0.016762474376	0.594110360649
0	0
0	0
0	0
0.41188746379	8.3279670828e-16
0	0
0	0
0	0
0.265366020741	1.60584410351e-09
0.398599539529	1.89284937291e-50
0.900230565623	8.16178684535e-159
0.487099476331	1.84621959092e-134
0.607403749912	2.47162607994e-08
0.182787763907	2.30225666077e-07
0	0
0.247549840458	1.36335773702e-34
-0.01777873168	0.929863668941
0.271562245669	1.54451788481e-22
0.820738556196	2.32431546034e-125
0.525814053445	5.68416688849e-14
0	0
0.178112036615	4.19748829567e-05
0.336966069222	1.92686144492e-16
0	0
0	0
0.225776907401	1.0826750412e-11
0	0
0.887908998919	1.05034303259e-28
0	0
0.704668500275	1.48816777664e-54
0	0
0	0
0.106832856823	3.38275267424e-05
-0.382030132638	2.26552849246e-11
